"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2003-07",100.6505,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2003-08",100.8359,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2003-09",101.0932,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2003-10",101.3622,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2003-11",101.6195,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2003-12",101.8533,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-01",102.0518,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-02",102.2136,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-03",102.3244,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-04",102.3697,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-05",102.3994,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-06",102.4818,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-07",102.6748,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-08",102.9426,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-09",103.243,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-10",103.5394,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-11",103.78,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-12",103.8811,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-01",103.7665,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-02",103.5457,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-03",103.3495,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-04",103.2705,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-05",103.2795,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-06",103.34,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-07",103.4334,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-08",103.5341,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-09",103.6208,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-10",103.6805,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-11",103.7272,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-12",103.7767,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-01",103.8352,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-02",103.8846,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-03",103.894,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-04",103.8401,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-05",103.7682,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-06",103.7404,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-07",103.8034,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-08",103.9108,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-09",104.0006,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-10",104.0268,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-11",104.0104,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-12",103.9774,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-01",103.9408,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-02",103.8986,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-03",103.8349,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-04",103.7277,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-05",103.5776,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-06",103.3747,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-07",103.109,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-08",102.8337,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-09",102.616,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-10",102.4972,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-11",102.3963,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-12",102.1936,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-01",101.7965,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-02",101.3072,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-03",100.8606,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-04",100.5536,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-05",100.3324,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-06",100.1248,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-07",99.88609,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-08",99.63214,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-09",99.3982,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-10",99.21307,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-11",99.05329,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-12",98.88842,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-01",98.70083,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-02",98.51077,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-03",98.35411,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-04",98.26253,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-05",98.21038,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-06",98.1713,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-07",98.13536,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-08",98.1132,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-09",98.13698,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-10",98.24757,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-11",98.43581,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-12",98.70676,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-01",99.0663,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-02",99.42513,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-03",99.65878,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-04",99.66855,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-05",99.56745,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-06",99.49561,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-07",99.5465,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-08",99.66392,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-09",99.76595,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-10",99.80244,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-11",99.82777,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-12",99.92942,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-01",100.1677,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-02",100.4391,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-03",100.5878,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-04",100.4836,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-05",100.2238,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-06",99.92149,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-07",99.65172,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-08",99.43837,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-09",99.31432,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-10",99.32494,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-11",99.44231,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-12",99.65948,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-01",99.97805,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-02",100.2959,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-03",100.4734,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-04",100.3999,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-05",100.2017,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-06",100.0347,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-07",100.004,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-08",100.05,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-09",100.0849,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-10",100.0512,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-11",99.99149,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-12",99.9779,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-01",100.0663,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-02",100.2052,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-03",100.3222,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-04",100.3601,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-05",100.3343,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-06",100.2604,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-07",100.1448,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-08",100.0237,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-09",99.93868,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-10",99.91803,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-11",99.92189,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-12",99.89787,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-01",99.81214,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-02",99.70844,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-03",99.65388,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-04",99.70286,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-05",99.81159,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-06",99.92915,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-07",100.0285,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-08",100.129,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-09",100.2667,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-10",100.4642,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-11",100.6626,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-12",100.7689,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-01",100.7022,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-02",100.5327,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-03",100.338,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-04",100.1629,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-05",100.0048,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-06",99.84807,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-07",99.68286,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-08",99.52178,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-09",99.39017,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-10",99.31244,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-11",99.26873,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-12",99.2377,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-01",99.20529,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-02",99.16074,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-03",99.09406,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-04",99.00558,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-05",98.93768,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-06",98.95835,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-07",99.12415,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-08",99.35463,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-09",99.54635,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-10",99.62215,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-11",99.61917,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-12",99.57816,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-01",99.51139,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-02",99.40881,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-03",99.23472,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-04",98.96056,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-05",98.66896,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-06",98.4782,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-07",98.48411,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-08",98.60107,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-09",98.731,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-10",98.82121,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-11",98.9094,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-12",99.06836,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-01",99.35279,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-02",99.67529,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-03",99.90664,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-04",99.93795,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-05",99.83408,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-06",99.6624,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-07",99.45673,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-08",99.24923,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-09",99.06614,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-10",98.92551,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-11",98.81041,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-12",98.70471,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2019-01",98.6032,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2019-02",98.51239,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2019-03",98.44712,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2019-04",98.41646,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2019-05",98.38403,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2019-06",98.29868,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2019-07",98.12693,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2019-08",97.93832,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2019-09",97.83233,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2019-10",97.88222,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2019-11",97.99617,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2019-12",98.04231,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2020-01",97.90958,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2020-02",97.63645,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2020-03",97.26391,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2020-04",96.82878,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2020-05",96.45651,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2020-06",96.34164,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2020-07",96.66546,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2020-08",97.2562,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2020-09",97.92977,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2020-10",98.56337,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2020-11",99.08649,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2020-12",99.40681,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2021-01",99.44665,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2021-02",99.38221,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2021-03",99.42887,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2021-04",99.73077,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2021-05",100.1393,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2021-06",100.4357,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2021-07",100.4472,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2021-08",100.2754,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2021-09",100.0395,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1992-09",93.88316,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1992-10",95.8774,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1992-11",97.30225,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1992-12",98.39256,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1993-01",99.28075,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1993-02",99.4691,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1993-03",99.2639,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1993-04",98.91905,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1993-05",98.29182,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1993-06",97.81833,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1993-07",97.66124,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1993-08",97.21448,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1993-09",96.08497,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1993-10",94.33576,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1993-11",92.84104,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1993-12",91.8336,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1994-01",91.1363,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1994-02",90.79946,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1994-03",90.78104,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1994-04",90.9205,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1994-05",91.39621,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1994-06",92.17349,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1994-07",93.25424,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1994-08",94.90698,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1994-09",96.4641,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1994-10",97.24063,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1994-11",97.34951,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1994-12",97.26108,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1995-01",97.04987,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1995-02",96.7335,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1995-03",96.52888,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1995-04",96.31434,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1995-05",96.21155,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1995-06",96.39301,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1995-07",96.83131,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1995-08",97.05371,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1995-09",96.5297,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1995-10",95.69199,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1995-11",94.94031,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1995-12",94.57719,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1996-01",94.47868,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1996-02",94.66551,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1996-03",94.86768,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1996-04",95.11773,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1996-05",95.45673,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1996-06",95.75677,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1996-07",96.07291,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1996-08",96.19154,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1996-09",96.1375,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1996-10",96.16063,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1996-11",96.55051,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1996-12",97.10583,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1997-01",97.5502,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1997-02",98.01022,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1997-03",98.35762,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1997-04",98.68665,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1997-05",98.86512,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1997-06",99.00756,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1997-07",99.25323,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1997-08",99.57732,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1997-09",99.74141,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1997-10",99.56857,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1997-11",99.2205,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1997-12",98.95518,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1998-01",98.68723,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1998-02",98.43517,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1998-03",98.11415,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1998-04",97.77847,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1998-05",97.59769,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1998-06",97.16366,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1998-07",96.74007,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1998-08",96.54108,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1998-09",96.51637,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1998-10",97.32322,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1998-11",98.4865,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1998-12",99.25927,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1999-01",99.69425,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1999-02",100.1261,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1999-03",100.6882,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1999-04",101.214,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1999-05",101.8017,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1999-06",102.2057,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1999-07",102.3794,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1999-08",102.4028,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1999-09",102.383,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1999-10",102.3895,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1999-11",102.5525,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1999-12",102.6339,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2000-01",102.4655,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2000-02",102.1704,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2000-03",101.9647,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2000-04",101.802,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2000-05",102.0711,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2000-06",102.4361,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2000-07",102.6749,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2000-08",102.8591,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2000-09",102.972,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2000-10",102.9698,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2000-11",102.8043,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2000-12",102.3946,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2001-01",101.8449,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2001-02",101.364,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2001-03",100.7612,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2001-04",100.3575,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2001-05",100.1227,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2001-06",100.1876,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2001-07",100.3572,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2001-08",100.5985,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2001-09",100.8342,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2001-10",100.8688,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2001-11",100.4095,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2001-12",99.74489,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2002-01",99.36084,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2002-02",98.99702,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2002-03",98.73025,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2002-04",98.7851,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2002-05",99.00089,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2002-06",99.40229,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2002-07",99.7934,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2002-08",100.2052,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2002-09",100.4528,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2002-10",100.5151,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2002-11",100.2767,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2002-12",99.87542,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2003-01",99.57669,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2003-02",99.5174,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2003-03",99.47139,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2003-04",99.56071,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2003-05",100.0541,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2003-06",100.6723,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2003-07",101.2884,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2003-08",101.682,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2003-09",101.8056,
